,workload_info.name,composition,workload_profit,request_info.utility.name,allocation,workload_mode,budget.mode,budget.ModeConfig.Unlocking.slack,workload.mechanism_mix,workload.sub_mix,workload.pa_mix,round,profit_accepted_fraction_perround_mean,profit_accepted_fraction_perround_std,n_requests_accepted_fraction_perround_mean,n_requests_accepted_fraction_perround_std,profit_accepted_fraction_cum_mean,profit_accepted_fraction_cum_std,n_requests_accepted_fraction_cum_mean,n_requests_accepted_fraction_cum_std,allocation_status_<lambda>
2582,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,33,0.06904746967501925,0.0061924576667813135,0.21310935641145812,0.01683980741218322,0.04023842943810861,0.0005822347664878326,0.12476932828934521,0.004443631211850268,"{""{'Optimal': 36}"": 5}"
2583,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,34,0.07595627530230611,0.006219021087314809,0.21782580196727497,0.020426790764655093,0.042029342545588766,0.0005954093955282478,0.1301558330605786,0.004807933144167624,"{""{'Optimal': 36}"": 5}"
2584,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,35,0.07215952761490176,0.007948898603506968,0.21448277548516642,0.030314314348331574,0.04381055923123019,0.0006141300262555919,0.13561257598036044,0.0046973731257643585,"{""{'Optimal': 36}"": 5}"
2585,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,36,0.06393405049065155,0.008107765083339028,0.21734175142194662,0.018693556309993534,0.045532572785709116,0.0006491899278188469,0.14103980836934044,0.005239765393200412,"{""{'Optimal': 36}"": 5}"
2586,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,37,0.07437493166301716,0.006340069835855332,0.22876528618463982,0.01536668895813505,0.04728008472575594,0.0006717389612021954,0.1465347035791274,0.005187163987267791,"{""{'Optimal': 36}"": 5}"
2587,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,38,0.07131658376386789,0.006030387246812728,0.21926262750632436,0.021238839647027295,0.04901638478721482,0.00071033370945349,0.15208101243699906,0.005116704679263556,"{""{'Optimal': 36}"": 5}"
2588,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,39,0.08452994435133854,0.011781438923417455,0.20458416789831513,0.04614041840847547,0.05083117541013282,0.0007692568457500906,0.15692795597071035,0.0054568327728898355,"{""{'Optimal': 36}"": 5}"
2589,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,40,0.0644211585948525,0.008094443400330095,0.21687809999831204,0.01561362530662992,0.0525536476759945,0.0008003964614094087,0.1622550016630055,0.005395284442171493,"{""{'Optimal': 36}"": 5}"
2590,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,41,0.06694629740655925,0.007669382841878776,0.21374029458589008,0.026271387369575957,0.054279472787764446,0.0007789255648724921,0.16781076884076218,0.005102170942565519,"{""{'Optimal': 36}"": 5}"
2591,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,42,0.0771099282622992,0.004328922580221295,0.22282911760060023,0.036822769673733595,0.05606365949285078,0.0007874101393137623,0.17326716572001635,0.00510412854251985,"{""{'Optimal': 36}"": 5}"
2592,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,43,0.06827051807367576,0.009254058149698043,0.2088709398769551,0.010773778637667302,0.057795951170561764,0.0008198022227707351,0.1785338573526078,0.005220306399245434,"{""{'Optimal': 36}"": 5}"
2593,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,44,0.07072060150943092,0.005067825347366795,0.21406178350103136,0.02350315211705117,0.059563448724838944,0.0008095629381252426,0.1838889861736184,0.005112183345141839,"{""{'Optimal': 36}"": 5}"
2594,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,45,0.07345257496675943,0.011395857321071455,0.22108272432180712,0.028730374017605958,0.061344219522128395,0.0007387573961344485,0.1894835004485333,0.004726539209328598,"{""{'Optimal': 36}"": 5}"
2595,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,46,0.07509512843094161,0.008385799268588828,0.21335515090138255,0.01487504301875511,0.06313565048798346,0.0007441202293854086,0.19481091687557545,0.0047192935770165225,"{""{'Optimal': 36}"": 5}"
2596,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,47,0.06928195749414887,0.006961537570143529,0.21360966449171617,0.026252006908253404,0.06488726000378356,0.000710365161566253,0.20022629274126363,0.004946182326746448,"{""{'Optimal': 36}"": 5}"
2597,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,48,0.0708821647677058,0.01085625262025516,0.210570498625737,0.03648620411354664,0.0665909225682466,0.000679712171225786,0.20563209941456298,0.005645067718408635,"{""{'Optimal': 36}"": 5}"
2598,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,49,0.07598639742936233,0.008743420005174949,0.22411600503441437,0.024619027236887813,0.06837228181134931,0.0006300380328793248,0.2111565148104492,0.005200210726498101,"{""{'Optimal': 36}"": 5}"
2599,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.0,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,50,0.07252112650320994,0.0100449412930776,0.22348193867430197,0.029090304382399925,0.07008103633030635,0.0006342075799603125,0.2166744317125056,0.005273035356907743,"{""{'Optimal': 36}"": 5}"
2600,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,11,0.07985465317563784,0.009185722943408837,0.24533007948824612,0.029696622412201158,0.0019449901697452567,0.0001861259303530073,0.006111972458177083,0.0005575060166323266,"{""{'Optimal': 36}"": 5}"
2601,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,12,0.08583037983922097,0.008568663611354894,0.2424810595531594,0.02904808317032088,0.004007328602658783,0.00016821901484793755,0.012008335369947845,0.0007348125242713631,"{""{'Optimal': 36}"": 5}"
2602,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,13,0.07752130231605409,0.008637579325056459,0.25100701291998606,0.01848632351641659,0.005946393774168826,0.00012934470110503876,0.018297818947029997,0.0008760437778460344,"{""{'Optimal': 36}"": 5}"
2603,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,14,0.07818977704754027,0.011566783267418007,0.2520330058007501,0.014234584129718305,0.007973166342859495,0.00017118735332054548,0.024457835307018033,0.0008913979024919817,"{""{'Optimal': 36}"": 5}"
2604,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,15,0.07518890172795753,0.006060219306022011,0.23135400213719232,0.03562089855991658,0.009970808273215613,0.0003219167088399119,0.030251364313043084,0.0011391454165323325,"{""{'Optimal': 36}"": 5}"
2605,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,16,0.08722872591857193,0.017143065845632747,0.22180574934898942,0.026254309737264878,0.012076881471397141,0.0002776283832245419,0.03569050513034486,0.000799922421866274,"{""{'Optimal': 36}"": 5}"
2606,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,17,0.05657216361717473,0.0077651693292838065,0.20167807814472227,0.015106044190948081,0.013584872710868338,0.00029409596565461933,0.040844108602960186,0.00096817847691734,"{""{'Optimal': 36}"": 5}"
2607,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,18,0.060438240415101305,0.008071205660183144,0.21568558040391883,0.020843738422665303,0.015051463780403122,0.0003020166418698254,0.046459151109257,0.0009967612847635032,"{""{'Optimal': 36}"": 5}"
2608,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,19,0.059472165134803544,0.008184404596137434,0.19017308862713453,0.022516386373661237,0.016541438768137365,0.0002757060611086803,0.05136525778816832,0.0015428171481353464,"{""{'Optimal': 36}"": 5}"
2609,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,20,0.06447012235802792,0.00896393823374797,0.20496997934644998,0.01890969497400989,0.01798747339489588,0.0002850893055783624,0.05652766497057384,0.0010993119722076349,"{""{'Optimal': 36}"": 5}"
2610,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,21,0.056821410526084706,0.006215619738717584,0.19466350987996725,0.022924594053123488,0.01944728656748839,0.00024335697443075092,0.0612743857161672,0.00132841531568593,"{""{'Optimal': 36}"": 5}"
2611,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,22,0.05841615385711656,0.005744813162783721,0.19861411106440546,0.028016365816068346,0.020882388163706654,0.0002595397901452525,0.06628902374628708,0.001565173679886473,"{""{'Optimal': 36}"": 5}"
2612,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,23,0.07205321846636101,0.009739026018473833,0.24326158291172267,0.030690508721836915,0.022748712222517797,0.00043264220606364993,0.07254608701297714,0.0018146237340286042,"{""{'Optimal': 36}"": 5}"
2613,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,24,0.09328239373913358,0.010719614141195774,0.2414803895622387,0.044229520725985814,0.024761491635145887,0.0005125207702395665,0.07858773335917296,0.0016765077019699711,"{""{'Optimal': 36}"": 5}"
2614,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,25,0.0794624574544062,0.008363306158903837,0.23224067797068476,0.018532530027296837,0.026798153696705795,0.000686510861776818,0.08469065854512851,0.0018822984220386448,"{""{'Optimal': 36}"": 5}"
2615,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,26,0.07871049215986967,0.013034372951780662,0.2344121855253925,0.03312699261340871,0.028700168367486678,0.0007956617026551021,0.09036866281721913,0.002327123419351134,"{""{'Optimal': 36}"": 5}"
2616,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,27,0.07527146471654264,0.006623920898403903,0.2320783520019578,0.022996441749512382,0.03066806962566297,0.0008496215878674313,0.0961061219115279,0.002479789154971839,"{""{'Optimal': 36}"": 5}"
2617,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,28,0.09000876580142642,0.008811746352757964,0.24201724370046246,0.009252356638750394,0.032722299075015504,0.0008642925579963777,0.10207944989737242,0.002214540502869161,"{""{'Optimal': 36}"": 5}"
2618,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,29,0.06121667906506738,0.009711338952858726,0.20803347420761215,0.008381469027311706,0.03417388258310792,0.0008661494764874339,0.10714392973823969,0.002392142283459053,"{""{'Optimal': 36}"": 5}"
2619,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,30,0.055569065582957856,0.004786566966700494,0.2107129362093607,0.013406604866008873,0.03563298973743647,0.0008633549106609202,0.11226818383234949,0.0021890440579897053,"{""{'Optimal': 36}"": 5}"
2620,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,31,0.06008638821123152,0.0029282872758830446,0.2078512689104607,0.018083876799258387,0.0370901232498432,0.0008829587632123272,0.11756961211582873,0.0018404198490192052,"{""{'Optimal': 36}"": 5}"
2621,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,32,0.059934343794881925,0.0034549240369153244,0.19975924553992372,0.008320161641783992,0.038603073044417714,0.0008870174850171706,0.12255338673920377,0.0017201247903423818,"{""{'Optimal': 36}"": 5}"
2622,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,33,0.05218175350401598,0.0031932458295737057,0.20844417168971754,0.026045580248512775,0.03999204104008737,0.0009166223764016414,0.12771686983430347,0.0016363728356545656,"{""{'Optimal': 36}"": 5}"
2623,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,34,0.05836354353607183,0.004831293182684979,0.1898051554827088,0.027305333741174456,0.04146125166910487,0.0009394044670119594,0.13236524559119353,0.0014866018394520657,"{""{'Optimal': 36}"": 5}"
2624,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,35,0.08208033926600126,0.016538015747448398,0.2541501124459605,0.02806335941613216,0.04335221949636633,0.0008463531327114105,0.13851537190187604,0.0012715612249586904,"{""{'Optimal': 36}"": 5}"
2625,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,36,0.07911966617670688,0.010890985935922743,0.247008204262408,0.03472780697478214,0.04536023626528927,0.0008759358915153509,0.14468839284952,0.0008145433627858375,"{""{'Optimal': 36}"": 5}"
2626,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,37,0.08115328740373892,0.01408947706194671,0.2446804417945371,0.018110506118627804,0.04738489022265031,0.0008499256871027415,0.15063899257683427,0.0010922681446010657,"{""{'Optimal': 36}"": 5}"
2627,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,38,0.07729907622198841,0.008785652308597819,0.2152299683045933,0.031634479793023,0.04938219148158926,0.0008340473873149216,0.15613979289870442,0.0009894265785036717,"{""{'Optimal': 36}"": 5}"
2628,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,39,0.07811890919754708,0.004839835327381789,0.23008317861317845,0.0222343996629619,0.05136723250731495,0.0008498058414340358,0.16184512243259364,0.0011715518451666804,"{""{'Optimal': 36}"": 5}"
2629,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,40,0.08162359451116673,0.0126893152812962,0.21797570240940045,0.017919234865807866,0.053423270577169245,0.0008467831321962297,0.16737238783457908,0.0007513113566039953,"{""{'Optimal': 36}"": 5}"
2630,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,41,0.06671331480060501,0.004523278893080399,0.2049662309402159,0.03090025201970017,0.05489848302520227,0.0008573460810298121,0.17253603970423217,0.0010367594231350359,"{""{'Optimal': 36}"": 5}"
2631,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,42,0.05836818538936863,0.005105372438467886,0.20371193147154848,0.043859306746976884,0.05630384496507196,0.0009610800865509496,0.17761558464317254,0.0016388367761992887,"{""{'Optimal': 36}"": 5}"
2632,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,43,0.05605707409256294,0.0048449017732388735,0.23257607204930797,0.029967169128230935,0.05770833246894245,0.001028255262161814,0.18358655730379647,0.001442626893920583,"{""{'Optimal': 36}"": 5}"
2633,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,44,0.06248423891979553,0.003606778352156618,0.19336014821223294,0.02011025974166582,0.0591904470987593,0.0010384328034192085,0.18838478705592893,0.001300248948559211,"{""{'Optimal': 36}"": 5}"
2634,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,45,0.056775879627981155,0.009697307329137294,0.208312125780026,0.029719732311137143,0.06064552851106503,0.001077761198788545,0.19364347937898613,0.0018489414674277278,"{""{'Optimal': 36}"": 5}"
2635,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,46,0.058729420495075055,0.004649406236348227,0.17057578513306493,0.0358051594245954,0.06214618574337426,0.0011265184400036903,0.19791745037627528,0.002790414668260406,"{""{'Optimal': 36}"": 5}"
2636,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,47,0.07922096894779884,0.006435510402212691,0.2455249572792943,0.022725036143317976,0.06417214345711954,0.0011347273885760724,0.2041083876149608,0.0031308871612238227,"{""{'Optimal': 36}"": 5}"
2637,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,48,0.07781575727127356,0.012086453440982511,0.2570530624132666,0.013641667916360062,0.0660353409194995,0.0009686552689204467,0.21034781415878828,0.00334577794277675,"{""{'Optimal': 36}"": 5}"
2638,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,49,0.08338287687969,0.004212530847387829,0.20225934415512867,0.027015942661759145,0.068111446581306,0.0008562393011674756,0.2155510710064849,0.003257299412523978,"{""{'Optimal': 36}"": 5}"
2639,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.2,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,50,0.08613489903634791,0.015781871810171946,0.23125192907113953,0.010383804250711698,0.07021798999768078,0.000894287402924659,0.22120796375181326,0.0033611626972380594,"{""{'Optimal': 36}"": 5}"
2640,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.4,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,11,0.08851923641946777,0.010993415026766472,0.25007234092479635,0.019952561112837462,0.0021581356654227094,0.0002510820542989134,0.006240322186982929,0.0004171614166236869,"{""{'Optimal': 36}"": 5}"
2641,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.4,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,12,0.0953249815543871,0.008511240357628751,0.25446898203106827,0.018694576714333385,0.004452629176743753,0.00022994195863837338,0.012441521047773027,0.0006065758287797852,"{""{'Optimal': 36}"": 5}"
2642,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.4,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,13,0.08601578569367192,0.010376076499248222,0.26435337313004037,0.011711506473433799,0.006602659785445189,0.00012070790363513549,0.019066357736219237,0.0006132955672347134,"{""{'Optimal': 36}"": 5}"
2643,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,block-composition,ncd,NormalizedCobbDouglasUtilityAssigner,dpk-gurobi,poisson,Unlocking,0.4,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,14,0.08597516264018518,0.012769942348921627,0.26052678462804957,0.019472790865259573,0.008831160199346492,0.00017152862351212938,0.025432831485342942,0.0006428557531701248,"{""{'Optimal': 36}"": 5}"
