,suite_name,suite_id,exp_name,run,workload_info.name,workload.rep,allocation,composition,workload_mode,workload_profit,workload.mechanism_mix,workload.sub_mix,workload.pa_mix,budget.mode,budget.ModeConfig.Unlocking.slack,request_info.mechanism.name,allocation_status_all,profit_elephant_all,profit_hare_all,profit_mice_all,profit_elephant_accepted,profit_hare_accepted,profit_mice_accepted,profit_elephant_rejected,profit_hare_rejected,profit_mice_rejected,n_requests_elephant_all,n_requests_hare_all,n_requests_mice_all,n_requests_elephant_accepted,n_requests_hare_accepted,n_requests_mice_accepted,n_requests_elephant_rejected,n_requests_hare_rejected,n_requests_mice_rejected,workload_composition_mode
552,sp_workloads,1690805680,wl_small_mem,118,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,greedy,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1149,1123,1162,2,39,283,1147,1084,879,1149,1123,1162,2,39,283,1147,1084,879,upc-block-composition
553,sp_workloads,1690805680,wl_small_mem,118,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,greedy,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1073,1134,1197,4,47,288,1069,1087,909,1073,1134,1197,4,47,288,1069,1087,909,upc-block-composition
554,sp_workloads,1690805680,wl_small_mem,119,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,greedy,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1113,1088,1060,20,82,245,1093,1006,815,1113,1088,1060,20,82,245,1093,1006,815,upc-block-composition
555,sp_workloads,1690805680,wl_small_mem,119,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,greedy,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1062,1115,1087,18,25,225,1044,1090,862,1062,1115,1087,18,25,225,1044,1090,862,upc-block-composition
556,sp_workloads,1690805680,wl_small_mem,119,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,greedy,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,Unlocking,0.4,MLNoisySGDMechanism,{'Optimal': 40},1144,1128,1131,21,102,284,1123,1026,847,1144,1128,1131,21,102,284,1123,1026,847,upc-block-composition
557,sp_workloads,1690805680,wl_small_mem,119,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,greedy,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,Unlocking,0.4,MLPateGaussianMechanism,{'Optimal': 40},1154,1099,1070,13,94,270,1141,1005,800,1154,1099,1070,13,94,270,1141,1005,800,upc-block-composition
558,sp_workloads,1690805680,wl_small_mem,119,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,greedy,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1149,1123,1162,12,36,280,1137,1087,882,1149,1123,1162,12,36,280,1137,1087,882,upc-block-composition
559,sp_workloads,1690805680,wl_small_mem,119,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,greedy,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1073,1134,1197,9,41,275,1064,1093,922,1073,1134,1197,9,41,275,1064,1093,922,upc-block-composition
560,sp_workloads,1690805680,wl_small_mem,120,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4847751,317174,28905,27235,11603,2841,4820516,305571,26064,1760,1618,1607,29,78,167,1731,1540,1440,poisson-block-composition
561,sp_workloads,1690805680,wl_small_mem,120,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4580618,310999,29482,27143,6207,3062,4553475,304792,26420,1690,1679,1654,23,50,186,1667,1629,1468,poisson-block-composition
562,sp_workloads,1690805680,wl_small_mem,120,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4834309,320190,30099,26184,7419,2718,4808125,312771,27381,1752,1677,1693,15,49,162,1737,1628,1531,poisson-block-composition
563,sp_workloads,1690805680,wl_small_mem,120,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4502539,307841,30348,16743,6233,2969,4485796,301608,27379,1685,1652,1684,18,52,167,1667,1600,1517,poisson-block-composition
564,sp_workloads,1690805680,wl_small_mem,121,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4847751,317174,28905,28497,9751,2660,4819254,307423,26245,1760,1618,1607,25,75,156,1735,1543,1451,poisson-block-composition
565,sp_workloads,1690805680,wl_small_mem,121,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4580618,310999,29482,23630,4948,2834,4556988,306051,26648,1690,1679,1654,21,46,174,1669,1633,1480,poisson-block-composition
566,sp_workloads,1690805680,wl_small_mem,121,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4834309,320190,30099,24831,5866,2631,4809478,314324,27468,1752,1677,1693,14,44,153,1738,1633,1540,poisson-block-composition
567,sp_workloads,1690805680,wl_small_mem,121,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4502539,307841,30348,25842,5632,2818,4476697,302209,27530,1685,1652,1684,12,44,158,1673,1608,1526,poisson-block-composition
568,sp_workloads,1690805680,wl_small_mem,122,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4839540,325950,29705,32800,21766,7543,4806740,304184,22162,1760,1618,1607,25,226,489,1735,1392,1118,upc-block-composition
569,sp_workloads,1690805680,wl_small_mem,122,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4568749,317398,30234,9201,6079,8392,4559548,311319,21842,1690,1679,1654,9,68,536,1681,1611,1118,upc-block-composition
570,sp_workloads,1690805680,wl_small_mem,122,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4657750,323549,30931,7817,5356,8108,4649933,318193,22823,1752,1677,1693,7,63,516,1745,1614,1177,upc-block-composition
571,sp_workloads,1690805680,wl_small_mem,122,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4659614,324927,30284,8558,6403,8607,4651056,318524,21677,1685,1652,1684,7,74,545,1678,1578,1139,upc-block-composition
572,sp_workloads,1690805680,wl_small_mem,123,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4839540,325950,29705,30505,22641,7851,4809035,303309,21854,1760,1618,1607,22,207,501,1738,1411,1106,upc-block-composition
573,sp_workloads,1690805680,wl_small_mem,123,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4568749,317398,30234,7452,4487,8812,4561297,312911,21422,1690,1679,1654,12,46,564,1678,1633,1090,upc-block-composition
574,sp_workloads,1690805680,wl_small_mem,123,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4657750,323549,30931,19254,4957,8718,4638496,318592,22213,1752,1677,1693,16,48,546,1736,1629,1147,upc-block-composition
575,sp_workloads,1690805680,wl_small_mem,123,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4659614,324927,30284,18847,5050,8971,4640767,319877,21313,1685,1652,1684,17,50,565,1668,1602,1119,upc-block-composition
576,sp_workloads,1690805680,wl_small_mem,124,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1760,1618,1607,29,78,167,1731,1540,1440,1760,1618,1607,29,78,167,1731,1540,1440,poisson-block-composition
577,sp_workloads,1690805680,wl_small_mem,124,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1690,1679,1654,23,50,186,1667,1629,1468,1690,1679,1654,23,50,186,1667,1629,1468,poisson-block-composition
578,sp_workloads,1690805680,wl_small_mem,124,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1752,1677,1693,15,49,162,1737,1628,1531,1752,1677,1693,15,49,162,1737,1628,1531,poisson-block-composition
579,sp_workloads,1690805680,wl_small_mem,124,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1685,1652,1684,18,52,167,1667,1600,1517,1685,1652,1684,18,52,167,1667,1600,1517,poisson-block-composition
580,sp_workloads,1690805680,wl_small_mem,125,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1760,1618,1607,25,75,156,1735,1543,1451,1760,1618,1607,25,75,156,1735,1543,1451,poisson-block-composition
581,sp_workloads,1690805680,wl_small_mem,125,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1690,1679,1654,21,46,174,1669,1633,1480,1690,1679,1654,21,46,174,1669,1633,1480,poisson-block-composition
582,sp_workloads,1690805680,wl_small_mem,125,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1752,1677,1693,14,44,153,1738,1633,1540,1752,1677,1693,14,44,153,1738,1633,1540,poisson-block-composition
583,sp_workloads,1690805680,wl_small_mem,125,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1685,1652,1684,12,44,158,1673,1608,1526,1685,1652,1684,12,44,158,1673,1608,1526,poisson-block-composition
584,sp_workloads,1690805680,wl_small_mem,126,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1760,1618,1607,25,226,489,1735,1392,1118,1760,1618,1607,25,226,489,1735,1392,1118,upc-block-composition
585,sp_workloads,1690805680,wl_small_mem,126,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1690,1679,1654,9,68,536,1681,1611,1118,1690,1679,1654,9,68,536,1681,1611,1118,upc-block-composition
586,sp_workloads,1690805680,wl_small_mem,126,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1752,1677,1693,7,63,516,1745,1614,1177,1752,1677,1693,7,63,516,1745,1614,1177,upc-block-composition
587,sp_workloads,1690805680,wl_small_mem,126,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1685,1652,1684,7,74,545,1678,1578,1139,1685,1652,1684,7,74,545,1678,1578,1139,upc-block-composition
588,sp_workloads,1690805680,wl_small_mem,127,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1760,1618,1607,22,207,501,1738,1411,1106,1760,1618,1607,22,207,501,1738,1411,1106,upc-block-composition
589,sp_workloads,1690805680,wl_small_mem,127,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1690,1679,1654,12,46,564,1678,1633,1090,1690,1679,1654,12,46,564,1678,1633,1090,upc-block-composition
590,sp_workloads,1690805680,wl_small_mem,127,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1752,1677,1693,16,48,546,1736,1629,1147,1752,1677,1693,16,48,546,1736,1629,1147,upc-block-composition
591,sp_workloads,1690805680,wl_small_mem,127,basic:GM-LM-RR-LSVT-sub25100-defpa,0,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1685,1652,1684,17,50,565,1668,1602,1119,1685,1652,1684,17,50,565,1668,1602,1119,upc-block-composition
592,sp_workloads,1690805680,wl_small_mem,128,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4674135,351804,29818,64538,17368,2781,4609597,334436,27037,1725,1745,1670,42,113,163,1683,1632,1507,poisson-block-composition
593,sp_workloads,1690805680,wl_small_mem,128,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4701336,316959,30901,10440,7808,3480,4690896,309151,27421,1705,1659,1707,16,57,200,1689,1602,1507,poisson-block-composition
594,sp_workloads,1690805680,wl_small_mem,128,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4751311,334074,30363,16030,4960,2981,4735281,329114,27382,1634,1678,1701,15,38,171,1619,1640,1530,poisson-block-composition
595,sp_workloads,1690805680,wl_small_mem,128,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4658717,301226,29963,14469,6451,2794,4644248,294775,27169,1700,1628,1669,13,53,166,1687,1575,1503,poisson-block-composition
596,sp_workloads,1690805680,wl_small_mem,129,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4674135,351804,29818,58107,16634,3117,4616028,335170,26701,1725,1745,1670,35,112,179,1690,1633,1491,poisson-block-composition
597,sp_workloads,1690805680,wl_small_mem,129,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4701336,316959,30901,16233,6253,4147,4685103,310706,26754,1705,1659,1707,18,44,237,1687,1615,1470,poisson-block-composition
598,sp_workloads,1690805680,wl_small_mem,129,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4751311,334074,30363,21994,4085,3024,4729317,329989,27339,1634,1678,1701,17,37,176,1617,1641,1525,poisson-block-composition
599,sp_workloads,1690805680,wl_small_mem,129,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4658717,301226,29963,12425,4336,3008,4646292,296890,26955,1700,1628,1669,10,38,176,1690,1590,1493,poisson-block-composition
600,sp_workloads,1690805680,wl_small_mem,130,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4676698,329662,29265,24015,27882,7860,4652683,301780,21405,1725,1745,1670,24,261,506,1701,1484,1164,upc-block-composition
601,sp_workloads,1690805680,wl_small_mem,130,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4681859,300972,30705,3321,9378,7815,4678538,291594,22890,1705,1659,1707,3,72,499,1702,1587,1208,upc-block-composition
602,sp_workloads,1690805680,wl_small_mem,130,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4647322,315319,30810,5020,4353,7665,4642302,310966,23145,1634,1678,1701,5,52,487,1629,1626,1214,upc-block-composition
603,sp_workloads,1690805680,wl_small_mem,130,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4823541,315411,30210,4178,6905,7860,4819363,308506,22350,1700,1628,1669,5,64,491,1695,1564,1178,upc-block-composition
604,sp_workloads,1690805680,wl_small_mem,131,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4676698,329662,29265,20953,22772,7200,4655745,306890,22065,1725,1745,1670,25,226,463,1700,1519,1207,upc-block-composition
605,sp_workloads,1690805680,wl_small_mem,131,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4681859,300972,30705,15811,5715,7440,4666048,295257,23265,1705,1659,1707,12,46,471,1693,1613,1236,upc-block-composition
606,sp_workloads,1690805680,wl_small_mem,131,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4647322,315319,30810,15076,2904,7245,4632246,312415,23565,1634,1678,1701,12,42,461,1622,1636,1240,upc-block-composition
607,sp_workloads,1690805680,wl_small_mem,131,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4823541,315411,30210,22563,5039,6960,4800978,310372,23250,1700,1628,1669,15,58,438,1685,1570,1231,upc-block-composition
608,sp_workloads,1690805680,wl_small_mem,132,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1725,1745,1670,42,113,163,1683,1632,1507,1725,1745,1670,42,113,163,1683,1632,1507,poisson-block-composition
609,sp_workloads,1690805680,wl_small_mem,132,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1705,1659,1707,16,57,200,1689,1602,1507,1705,1659,1707,16,57,200,1689,1602,1507,poisson-block-composition
610,sp_workloads,1690805680,wl_small_mem,132,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1634,1678,1701,15,38,171,1619,1640,1530,1634,1678,1701,15,38,171,1619,1640,1530,poisson-block-composition
611,sp_workloads,1690805680,wl_small_mem,132,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1700,1628,1669,13,53,166,1687,1575,1503,1700,1628,1669,13,53,166,1687,1575,1503,poisson-block-composition
612,sp_workloads,1690805680,wl_small_mem,133,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1725,1745,1670,35,112,179,1690,1633,1491,1725,1745,1670,35,112,179,1690,1633,1491,poisson-block-composition
613,sp_workloads,1690805680,wl_small_mem,133,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1705,1659,1707,18,44,237,1687,1615,1470,1705,1659,1707,18,44,237,1687,1615,1470,poisson-block-composition
614,sp_workloads,1690805680,wl_small_mem,133,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1634,1678,1701,17,37,176,1617,1641,1525,1634,1678,1701,17,37,176,1617,1641,1525,poisson-block-composition
615,sp_workloads,1690805680,wl_small_mem,133,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1700,1628,1669,10,38,176,1690,1590,1493,1700,1628,1669,10,38,176,1690,1590,1493,poisson-block-composition
616,sp_workloads,1690805680,wl_small_mem,134,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1725,1745,1670,24,261,506,1701,1484,1164,1725,1745,1670,24,261,506,1701,1484,1164,upc-block-composition
617,sp_workloads,1690805680,wl_small_mem,134,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1705,1659,1707,3,72,499,1702,1587,1208,1705,1659,1707,3,72,499,1702,1587,1208,upc-block-composition
618,sp_workloads,1690805680,wl_small_mem,134,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1634,1678,1701,5,52,487,1629,1626,1214,1634,1678,1701,5,52,487,1629,1626,1214,upc-block-composition
619,sp_workloads,1690805680,wl_small_mem,134,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1700,1628,1669,5,64,491,1695,1564,1178,1700,1628,1669,5,64,491,1695,1564,1178,upc-block-composition
620,sp_workloads,1690805680,wl_small_mem,135,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1725,1745,1670,25,226,463,1700,1519,1207,1725,1745,1670,25,226,463,1700,1519,1207,upc-block-composition
621,sp_workloads,1690805680,wl_small_mem,135,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1705,1659,1707,12,46,471,1693,1613,1236,1705,1659,1707,12,46,471,1693,1613,1236,upc-block-composition
622,sp_workloads,1690805680,wl_small_mem,135,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1634,1678,1701,12,42,461,1622,1636,1240,1634,1678,1701,12,42,461,1622,1636,1240,upc-block-composition
623,sp_workloads,1690805680,wl_small_mem,135,basic:GM-LM-RR-LSVT-sub25100-defpa,1,greedy,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1700,1628,1669,15,58,438,1685,1570,1231,1700,1628,1669,15,58,438,1685,1570,1231,upc-block-composition
624,sp_workloads,1690805680,wl_small_mem,136,basic:GM-LM-RR-LSVT-sub25100-defpa,2,greedy,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4344073,336565,33248,35403,15010,3184,4308670,321555,30064,1647,1671,1731,25,85,185,1622,1586,1546,poisson-block-composition
