,suite_name,suite_id,exp_name,run,workload_info.name,workload.rep,allocation,composition,workload_mode,workload_profit,workload.mechanism_mix,workload.sub_mix,workload.pa_mix,budget.mode,budget.ModeConfig.Unlocking.slack,request_info.mechanism.name,allocation_status_all,profit_elephant_all,profit_hare_all,profit_mice_all,profit_elephant_accepted,profit_hare_accepted,profit_mice_accepted,profit_elephant_rejected,profit_hare_rejected,profit_mice_rejected,n_requests_elephant_all,n_requests_hare_all,n_requests_mice_all,n_requests_elephant_accepted,n_requests_hare_accepted,n_requests_mice_accepted,n_requests_elephant_rejected,n_requests_hare_rejected,n_requests_mice_rejected
2320,sp_sub,1690826136,wl_small_mem,692,basic:GM-LM-RR-LSVT-sub25-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4783265,309782,64904,0,0,62016,4783265,309782,2888,1723,1672,1708,0,0,1632,1723,1672,76
2321,sp_sub,1690826136,wl_small_mem,692,basic:GM-LM-RR-LSVT-sub25-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4502347,312621,63878,0,0,53428,4502347,312621,10450,1646,1680,1681,0,0,1406,1646,1680,275
2322,sp_sub,1690826136,wl_small_mem,693,basic:GM-LM-RR-LSVT-sub25-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4743690,324096,62966,2929530,161066,62966,1814160,163030,0,1713,1710,1657,579,550,1657,1134,1160,0
2323,sp_sub,1690826136,wl_small_mem,693,basic:GM-LM-RR-LSVT-sub25-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4712543,318012,62320,5459,350,62320,4707084,317662,0,1699,1749,1640,1,1,1640,1698,1748,0
2324,sp_sub,1690826136,wl_small_mem,693,basic:GM-LM-RR-LSVT-sub25-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4783265,309782,64904,0,0,47424,4783265,309782,17480,1723,1672,1708,0,0,1248,1723,1672,460
2325,sp_sub,1690826136,wl_small_mem,693,basic:GM-LM-RR-LSVT-sub25-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4502347,312621,63878,0,0,41344,4502347,312621,22534,1646,1680,1681,0,0,1088,1646,1680,593
2326,sp_sub,1690826136,wl_small_mem,694,basic:GM-LM-RR-LSVT-sub45-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4670631,297377,37378,917798,147906,484,3752833,149471,36894,1708,1645,1699,164,396,22,1544,1249,1677
2327,sp_sub,1690826136,wl_small_mem,694,basic:GM-LM-RR-LSVT-sub45-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4650016,315066,36652,0,0,12298,4650016,315066,24354,1697,1664,1666,0,0,559,1697,1664,1107
2328,sp_sub,1690826136,wl_small_mem,694,basic:GM-LM-RR-LSVT-sub45-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4671278,329685,37950,0,0,0,4671278,329685,37950,1660,1704,1725,0,0,0,1660,1704,1725
2329,sp_sub,1690826136,wl_small_mem,694,basic:GM-LM-RR-LSVT-sub45-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4765455,326796,35948,0,0,0,4765455,326796,35948,1701,1679,1634,0,0,0,1701,1679,1634
2330,sp_sub,1690826136,wl_small_mem,695,basic:GM-LM-RR-LSVT-sub45-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4670631,297377,37378,939269,144278,1254,3731362,153099,36124,1708,1645,1699,168,386,57,1540,1259,1642
2331,sp_sub,1690826136,wl_small_mem,695,basic:GM-LM-RR-LSVT-sub45-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4650016,315066,36652,0,0,14124,4650016,315066,22528,1697,1664,1666,0,0,642,1697,1664,1024
2332,sp_sub,1690826136,wl_small_mem,695,basic:GM-LM-RR-LSVT-sub45-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4671278,329685,37950,0,0,0,4671278,329685,37950,1660,1704,1725,0,0,0,1660,1704,1725
2333,sp_sub,1690826136,wl_small_mem,695,basic:GM-LM-RR-LSVT-sub45-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4765455,326796,35948,0,0,0,4765455,326796,35948,1701,1679,1634,0,0,0,1701,1679,1634
2334,sp_sub,1690826136,wl_small_mem,696,basic:GM-LM-RR-LSVT-sub65-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4779405,345465,25110,339435,155790,0,4439970,189675,25110,1736,1800,1674,62,418,0,1674,1382,1674
2335,sp_sub,1690826136,wl_small_mem,696,basic:GM-LM-RR-LSVT-sub65-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4656255,324825,25590,0,0,5580,4656255,324825,20010,1686,1656,1706,0,0,372,1686,1656,1334
2336,sp_sub,1690826136,wl_small_mem,696,basic:GM-LM-RR-LSVT-sub65-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4626420,314820,24660,0,0,0,4626420,314820,24660,1682,1665,1644,0,0,0,1682,1665,1644
2337,sp_sub,1690826136,wl_small_mem,696,basic:GM-LM-RR-LSVT-sub65-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4839795,322215,24705,0,0,0,4839795,322215,24705,1714,1701,1647,0,0,0,1714,1701,1647
2338,sp_sub,1690826136,wl_small_mem,697,basic:GM-LM-RR-LSVT-sub65-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4779405,345465,25110,459840,58500,0,4319565,286965,25110,1736,1800,1674,84,156,0,1652,1644,1674
2339,sp_sub,1690826136,wl_small_mem,697,basic:GM-LM-RR-LSVT-sub65-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4656255,324825,25590,0,0,3420,4656255,324825,22170,1686,1656,1706,0,0,228,1686,1656,1478
2340,sp_sub,1690826136,wl_small_mem,697,basic:GM-LM-RR-LSVT-sub65-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4626420,314820,24660,0,0,0,4626420,314820,24660,1682,1665,1644,0,0,0,1682,1665,1644
2341,sp_sub,1690826136,wl_small_mem,697,basic:GM-LM-RR-LSVT-sub65-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4839795,322215,24705,0,0,0,4839795,322215,24705,1714,1701,1647,0,0,0,1714,1701,1647
2342,sp_sub,1690826136,wl_small_mem,698,basic:GM-LM-RR-LSVT-sub85-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4826635,331659,24300,221564,73955,1633,4605071,257704,22667,1754,1704,1704,40,194,71,1714,1510,1633
2343,sp_sub,1690826136,wl_small_mem,698,basic:GM-LM-RR-LSVT-sub85-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4756535,337458,23882,0,0,9303,4756535,337458,14579,1717,1772,1678,0,0,405,1717,1772,1273
2344,sp_sub,1690826136,wl_small_mem,698,basic:GM-LM-RR-LSVT-sub85-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4844971,319865,24354,0,0,0,4844971,319865,24354,1755,1666,1710,0,0,0,1755,1666,1710
2345,sp_sub,1690826136,wl_small_mem,698,basic:GM-LM-RR-LSVT-sub85-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4644167,313668,24259,0,0,0,4644167,313668,24259,1692,1621,1709,0,0,0,1692,1621,1709
2346,sp_sub,1690826136,wl_small_mem,699,basic:GM-LM-RR-LSVT-sub85-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4826635,331659,24300,121856,168912,2829,4704779,162747,21471,1754,1704,1704,22,447,123,1732,1257,1581
2347,sp_sub,1690826136,wl_small_mem,699,basic:GM-LM-RR-LSVT-sub85-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4756535,337458,23882,0,0,6704,4756535,337458,17178,1717,1772,1678,0,0,292,1717,1772,1386
2348,sp_sub,1690826136,wl_small_mem,699,basic:GM-LM-RR-LSVT-sub85-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4844971,319865,24354,0,0,391,4844971,319865,23963,1755,1666,1710,0,0,17,1755,1666,1693
2349,sp_sub,1690826136,wl_small_mem,699,basic:GM-LM-RR-LSVT-sub85-defpa,2,dpk-gurobi,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4644167,313668,24259,0,0,0,4644167,313668,24259,1692,1621,1709,0,0,0,1692,1621,1709
2350,sp_sub,1690826136,wl_small_mem,700,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1702,1686,1747,1702,1686,1747,0,0,0,1702,1686,1747,1702,1686,1747,0,0,0
2351,sp_sub,1690826136,wl_small_mem,700,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1628,1679,1716,1628,1679,1716,0,0,0,1628,1679,1716,1628,1679,1716,0,0,0
2352,sp_sub,1690826136,wl_small_mem,700,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1765,1715,1716,1223,1715,1716,542,0,0,1765,1715,1716,1223,1715,1716,542,0,0
2353,sp_sub,1690826136,wl_small_mem,700,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1679,1692,1715,141,1692,1715,1538,0,0,1679,1692,1715,141,1692,1715,1538,0,0
2354,sp_sub,1690826136,wl_small_mem,701,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1702,1686,1747,1702,1686,1747,0,0,0,1702,1686,1747,1702,1686,1747,0,0,0
2355,sp_sub,1690826136,wl_small_mem,701,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1628,1679,1716,1544,1679,1716,84,0,0,1628,1679,1716,1544,1679,1716,84,0,0
2356,sp_sub,1690826136,wl_small_mem,701,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1765,1715,1716,993,1715,1716,772,0,0,1765,1715,1716,993,1715,1716,772,0,0
2357,sp_sub,1690826136,wl_small_mem,701,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1679,1692,1715,492,1692,1715,1187,0,0,1679,1692,1715,492,1692,1715,1187,0,0
2358,sp_sub,1690826136,wl_small_mem,702,basic:GM-LM-RR-LSVT-sub25-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1713,1710,1657,0,1710,1657,1713,0,0,1713,1710,1657,0,1710,1657,1713,0,0
2359,sp_sub,1690826136,wl_small_mem,702,basic:GM-LM-RR-LSVT-sub25-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1699,1749,1640,0,1005,1640,1699,744,0,1699,1749,1640,0,1005,1640,1699,744,0
2360,sp_sub,1690826136,wl_small_mem,702,basic:GM-LM-RR-LSVT-sub25-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1723,1672,1708,0,0,1708,1723,1672,0,1723,1672,1708,0,0,1708,1723,1672,0
2361,sp_sub,1690826136,wl_small_mem,702,basic:GM-LM-RR-LSVT-sub25-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1646,1680,1681,0,1,1681,1646,1679,0,1646,1680,1681,0,1,1681,1646,1679,0
2362,sp_sub,1690826136,wl_small_mem,703,basic:GM-LM-RR-LSVT-sub25-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1713,1710,1657,0,1710,1657,1713,0,0,1713,1710,1657,0,1710,1657,1713,0,0
2363,sp_sub,1690826136,wl_small_mem,703,basic:GM-LM-RR-LSVT-sub25-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1699,1749,1640,0,1020,1640,1699,729,0,1699,1749,1640,0,1020,1640,1699,729,0
2364,sp_sub,1690826136,wl_small_mem,703,basic:GM-LM-RR-LSVT-sub25-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1723,1672,1708,0,0,1708,1723,1672,0,1723,1672,1708,0,0,1708,1723,1672,0
2365,sp_sub,1690826136,wl_small_mem,703,basic:GM-LM-RR-LSVT-sub25-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1646,1680,1681,0,10,1681,1646,1670,0,1646,1680,1681,0,10,1681,1646,1670,0
2366,sp_sub,1690826136,wl_small_mem,704,basic:GM-LM-RR-LSVT-sub45-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1708,1645,1699,0,1578,1699,1708,67,0,1708,1645,1699,0,1578,1699,1708,67,0
2367,sp_sub,1690826136,wl_small_mem,704,basic:GM-LM-RR-LSVT-sub45-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1697,1664,1666,0,91,1666,1697,1573,0,1697,1664,1666,0,91,1666,1697,1573,0
2368,sp_sub,1690826136,wl_small_mem,704,basic:GM-LM-RR-LSVT-sub45-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1660,1704,1725,0,0,1725,1660,1704,0,1660,1704,1725,0,0,1725,1660,1704,0
2369,sp_sub,1690826136,wl_small_mem,704,basic:GM-LM-RR-LSVT-sub45-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1701,1679,1634,0,0,1634,1701,1679,0,1701,1679,1634,0,0,1634,1701,1679,0
2370,sp_sub,1690826136,wl_small_mem,705,basic:GM-LM-RR-LSVT-sub45-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1708,1645,1699,0,1390,1699,1708,255,0,1708,1645,1699,0,1390,1699,1708,255,0
2371,sp_sub,1690826136,wl_small_mem,705,basic:GM-LM-RR-LSVT-sub45-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1697,1664,1666,0,132,1666,1697,1532,0,1697,1664,1666,0,132,1666,1697,1532,0
2372,sp_sub,1690826136,wl_small_mem,705,basic:GM-LM-RR-LSVT-sub45-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1660,1704,1725,0,0,1725,1660,1704,0,1660,1704,1725,0,0,1725,1660,1704,0
2373,sp_sub,1690826136,wl_small_mem,705,basic:GM-LM-RR-LSVT-sub45-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub45,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1701,1679,1634,0,0,1634,1701,1679,0,1701,1679,1634,0,0,1634,1701,1679,0
2374,sp_sub,1690826136,wl_small_mem,706,basic:GM-LM-RR-LSVT-sub65-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1736,1800,1674,0,786,1674,1736,1014,0,1736,1800,1674,0,786,1674,1736,1014,0
2375,sp_sub,1690826136,wl_small_mem,706,basic:GM-LM-RR-LSVT-sub65-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1686,1656,1706,0,0,1706,1686,1656,0,1686,1656,1706,0,0,1706,1686,1656,0
2376,sp_sub,1690826136,wl_small_mem,706,basic:GM-LM-RR-LSVT-sub65-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1682,1665,1644,0,0,1644,1682,1665,0,1682,1665,1644,0,0,1644,1682,1665,0
2377,sp_sub,1690826136,wl_small_mem,706,basic:GM-LM-RR-LSVT-sub65-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1714,1701,1647,0,0,1647,1714,1701,0,1714,1701,1647,0,0,1647,1714,1701,0
2378,sp_sub,1690826136,wl_small_mem,707,basic:GM-LM-RR-LSVT-sub65-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1736,1800,1674,0,811,1673,1736,989,1,1736,1800,1674,0,811,1673,1736,989,1
2379,sp_sub,1690826136,wl_small_mem,707,basic:GM-LM-RR-LSVT-sub65-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1686,1656,1706,0,0,1705,1686,1656,1,1686,1656,1706,0,0,1705,1686,1656,1
2380,sp_sub,1690826136,wl_small_mem,707,basic:GM-LM-RR-LSVT-sub65-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1682,1665,1644,0,0,1644,1682,1665,0,1682,1665,1644,0,0,1644,1682,1665,0
2381,sp_sub,1690826136,wl_small_mem,707,basic:GM-LM-RR-LSVT-sub65-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub65,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1714,1701,1647,0,0,1647,1714,1701,0,1714,1701,1647,0,0,1647,1714,1701,0
2382,sp_sub,1690826136,wl_small_mem,708,basic:GM-LM-RR-LSVT-sub85-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1754,1704,1704,0,256,1704,1754,1448,0,1754,1704,1704,0,256,1704,1754,1448,0
2383,sp_sub,1690826136,wl_small_mem,708,basic:GM-LM-RR-LSVT-sub85-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1717,1772,1678,0,0,1678,1717,1772,0,1717,1772,1678,0,0,1678,1717,1772,0
2384,sp_sub,1690826136,wl_small_mem,708,basic:GM-LM-RR-LSVT-sub85-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1755,1666,1710,0,0,1710,1755,1666,0,1755,1666,1710,0,0,1710,1755,1666,0
2385,sp_sub,1690826136,wl_small_mem,708,basic:GM-LM-RR-LSVT-sub85-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1692,1621,1709,0,0,1709,1692,1621,0,1692,1621,1709,0,0,1709,1692,1621,0
2386,sp_sub,1690826136,wl_small_mem,709,basic:GM-LM-RR-LSVT-sub85-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1754,1704,1704,0,290,1698,1754,1414,6,1754,1704,1704,0,290,1698,1754,1414,6
2387,sp_sub,1690826136,wl_small_mem,709,basic:GM-LM-RR-LSVT-sub85-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1717,1772,1678,0,0,1678,1717,1772,0,1717,1772,1678,0,0,1678,1717,1772,0
2388,sp_sub,1690826136,wl_small_mem,709,basic:GM-LM-RR-LSVT-sub85-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1755,1666,1710,0,0,1681,1755,1666,29,1755,1666,1710,0,0,1681,1755,1666,29
2389,sp_sub,1690826136,wl_small_mem,709,basic:GM-LM-RR-LSVT-sub85-defpa,2,ilp,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub85,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1692,1621,1709,0,0,1492,1692,1621,217,1692,1621,1709,0,0,1492,1692,1621,217
2390,sp_sub,1690826136,wl_small_mem,710,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4596267,318654,330183,4533873,317709,330183,62394,945,0,1702,1686,1747,1397,1681,1747,305,5,0
2391,sp_sub,1690826136,wl_small_mem,710,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4193341,317521,324324,4026917,214516,324324,166424,103005,0,1628,1679,1716,1075,1134,1716,553,545,0
2392,sp_sub,1690826136,wl_small_mem,710,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4656393,324135,324324,4365934,167454,324324,290459,156681,0,1765,1715,1716,1077,886,1716,688,829,0
2393,sp_sub,1690826136,wl_small_mem,710,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4396221,319788,324135,4092843,172368,324135,303378,147420,0,1679,1692,1715,1004,912,1715,675,780,0
2394,sp_sub,1690826136,wl_small_mem,711,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4596267,318654,330183,4519033,316197,330183,77234,2457,0,1702,1686,1747,1424,1673,1747,278,13,0
2395,sp_sub,1690826136,wl_small_mem,711,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4193341,317521,324324,3930779,182386,324324,262562,135135,0,1628,1679,1716,1194,964,1716,434,715,0
2396,sp_sub,1690826136,wl_small_mem,711,basic:GM-LM-RR-LSVT-sub5-defpa,2,ilp,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub5,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4656393,324135,324324,4055944,178983,324135,600449,145152,189,1765,1715,1716,1114,947,1715,651,768,1
